"","RIN","offserv","latitude","longitude","Geolocation","officer_injury","subject_injury","subject_death","officer_used_weapon","officer_used_firearm","date","day","dayofweek","mon","yr","male","race","contact","command","org"
"4128",164183,3,3114811,10057396,"2500 S IH 35 SVRD NB",0,0,0,0,0,2015-07-30,30,"Thu","Jul",2015,1,5,1,11,1
"4129",164184,3,3114811,10057396,"2500 S IH 35 SVRD NB",0,0,0,0,0,2015-07-30,30,"Thu","Jul",2015,1,5,1,11,1
"4130",158689,2,3118423,10058327,"1919 BURTON DR",0,1,0,0,0,2015-04-12,12,"Sun","Apr",2015,0,3,1,11,1
"4131",161284,0,3101330,10048862,"900 COUGAR CV",0,1,0,0,0,NA,NA,NA,NA,NA,1,3,1,9,1
"4132",165864,0,3117503,10057313,"E OLTORF ST / BURTON DR",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,1,11,1
"4133",170564,7,3106653,10045949,"701 E STASSNEY LN",0,1,0,1,2,2016-01-20,20,"Wed","Jan",2016,1,3,4,9,4
"4134",152765,2,3115155,10070604,"300 BLOCK E 6TH ST",1,0,0,0,0,2014-10-20,20,"Mon","Oct",2014,1,2,2,10,1
"4135",154379,6,3135053,10119764,"12351 N IH 35 SVRD NB",0,1,0,0,0,2014-12-23,23,"Tue","Dec",2014,0,2,1,8,1
"4136",143668,10,3119190,10079092,"919 E 32ND ST",0,0,0,0,0,2014-02-13,13,"Thu","Feb",2014,1,2,2,5,1
"4137",146088,1,3144756,10082961,"6710 LOYOLA LN",0,0,0,0,0,2014-04-12,12,"Sat","Apr",2014,1,2,1,6,1
"4138",143688,1,3119190,10079092,"919 E 32ND ST",0,0,0,0,0,2014-02-13,13,"Thu","Feb",2014,1,2,1,5,1
"4139",152692,3,3126243,10081999,"1826 MC BEE ST",1,0,0,0,0,2014-10-18,18,"Sat","Oct",2014,1,2,2,5,1
"4140",160941,3,3108122,10054692,"3900 BLOCK S CONGRESS AVE",0,0,0,0,0,2015-05-27,27,"Wed","May",2015,1,5,1,7,1
"4141",165989,4,3131132,10086909,"5808 WELLINGTON DR",0,0,0,0,0,NA,NA,NA,NA,NA,1,5,1,12,1
"4142",157593,3,3115952,10070759,"500 BLOCK E 7TH ST",0,0,0,1,0,2015-03-14,14,"Sat","Mar",2015,1,0,2,10,1
"4143",157618,3,3115952,10070759,"500 BLOCK E 7TH ST",0,0,0,1,0,2015-03-14,14,"Sat","Mar",2015,1,0,2,10,1
"4144",153239,3,3118326,10056320,"2347 DOUGLAS ST",0,0,0,0,0,NA,NA,NA,NA,NA,0,3,1,11,1
"4145",153179,2,3118326,10056320,"2347 DOUGLAS ST",0,0,0,0,0,NA,NA,NA,NA,NA,0,3,1,11,1
"4146",153403,2,3127180,10056845,"6118 FAIRWAY ST",0,0,0,0,0,NA,NA,NA,NA,NA,0,3,1,11,1
"4147",153439,3,3127180,10056845,"6118 FAIRWAY ST",0,0,0,0,0,NA,NA,NA,NA,NA,0,3,1,11,1
"4148",177186,7,3131307,10071971,"1100 BLOCK SPUR ST",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,4,6,5
"4149",149985,1,3104682,10055365,"901 W BEN WHITE BLVD EB",0,0,0,0,0,2014-07-29,29,"Tue","Jul",2014,1,5,2,7,1
"4150",175548,4,3123828,10107777,"9400 HUNTERS TRCE",1,1,0,1,2,2016-08-28,28,"Sun","Aug",2016,1,5,1,8,1
"4151",142968,3,3128790,10056166,"6607 SANTOS ST",0,0,0,0,0,2014-01-25,25,"Sat","Jan",2014,1,3,1,11,1
"4152",155659,1,3118331,10106371,"8414 BOWLING GREEN DR",0,0,0,1,3,NA,NA,NA,NA,NA,1,3,1,12,1
"4153",155679,1,3118331,10106371,"8414 BOWLING GREEN DR",1,1,0,0,0,NA,NA,NA,NA,NA,1,3,1,12,1
"4154",146739,3,3138255,10087989,"3400 SUSQUEHANNA LN",0,0,0,0,0,NA,NA,NA,NA,NA,1,2,1,12,1
"4155",143928,12,3109323,10068187,"424 S LAMAR BLVD SB",0,1,0,0,0,2014-02-18,18,"Tue","Feb",2014,1,5,1,7,1
"4156",144513,1,3113020,10041804,"4604 TURNSTONE DR",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,1,9,1
"4157",146259,12,3133248,10084440,"5618 MANOR RD",0,1,0,1,1,2014-04-10,10,"Thu","Apr",2014,1,5,1,12,1
"4158",173964,3,3136751,10086192,"3302 NORTHEAST DR",0,0,0,0,0,2016-05-10,10,"Tue","May",2016,1,2,1,12,1
"4159",175084,2,3126309,10089393,"1071 CLAYTON LN",0,1,0,0,0,NA,NA,NA,NA,NA,0,2,1,12,1
"4160",176958,0,3122078,10103551,"8400 RESEARCH BLVD SVRD NB",0,1,0,0,0,2016-11-25,25,"Fri","Nov",2016,1,2,4,12,1
"4161",174966,5,3133780,10075489,"FORT BRANCH BLVD / WEBBERVILLE RD",0,1,0,1,2,2016-07-24,24,"Sun","Jul",2016,1,2,2,6,1
"4162",161566,3,3117241,10065401,"21 WALLER ST",0,1,0,1,1,NA,NA,NA,NA,NA,1,5,1,10,1
"4163",142552,1,3129388,10102200,"8900 N IH 35 SVRD SB",0,0,0,0,0,2014-01-10,10,"Fri","Jan",2014,0,3,1,8,1
"4164",162562,4,3116165,10048034,"4509 E ST ELMO RD",0,1,0,0,0,2015-06-29,29,"Mon","Jun",2015,1,3,1,9,1
"4165",169384,7,3126208,10103009,"8700 N LAMAR BLVD",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,4,8,1
"4166",165386,3,3115785,10070495,"600 BLOCK NECHES ST",0,1,0,0,0,2015-08-27,27,"Thu","Aug",2015,1,2,5,10,1
"4167",165421,2,3115785,10070495,"600 BLOCK NECHES ST",0,1,0,0,0,2015-08-27,27,"Thu","Aug",2015,1,2,5,10,1
"4168",165486,5,3115785,10070495,"600 BLOCK NECHES ST",0,1,0,1,1,2015-08-27,27,"Thu","Aug",2015,1,2,2,10,1
"4169",153297,13,3066378,10057424,"8109 LANDSMAN DR",0,0,0,0,0,NA,NA,NA,NA,NA,1,5,1,7,5
"4170",176835,14,3119190,10079092,"919 E 32ND ST",0,1,0,0,0,2016-11-12,12,"Sat","Nov",2016,0,5,1,5,1
"4171",176836,4,3119190,10079092,"919 E 32ND ST",0,1,0,0,0,2016-11-12,12,"Sat","Nov",2016,0,5,1,5,1
"4172",142551,1,3129388,10102200,"8900 N IH 35 SVRD SB",0,0,0,0,0,2014-01-10,10,"Fri","Jan",2014,0,3,1,8,1
"4173",144175,1,3098155,10134979,"13376 N US 183 HWY SVRD SB",0,0,0,0,0,2014-02-25,25,"Tue","Feb",2014,1,3,1,3,1
"4174",149502,2,3131541,10102640,"9200 NORTH PLZ",0,0,0,0,0,2014-07-14,14,"Mon","Jul",2014,1,3,1,8,1
"4175",176310,0,NA,NA,"7600 BLUFF SPRINGS RD",0,0,0,0,0,2016-10-11,11,"Tue","Oct",2016,1,3,5,1,1
"4176",176430,2,3118228,10067373,"1400 WILLOW ST",0,0,0,0,0,2016-10-20,20,"Thu","Oct",2016,0,3,4,10,0
"4177",157901,1,3122542,10121386,"2700 GRACY FARMS LN",0,0,0,0,0,2015-03-25,25,"Wed","Mar",2015,1,2,1,3,1
"4178",146380,9,3114818,10070707,"200 E 6TH ST",0,0,0,0,0,2014-04-22,22,"Tue","Apr",2014,1,5,5,10,1
"4179",146349,8,3114818,10070707,"200 E 6TH ST",0,0,0,0,0,2014-04-22,22,"Tue","Apr",2014,1,5,5,10,1
"4180",143089,4,3131438,10109777,"108 W GRADY DR",1,0,0,0,0,NA,NA,NA,NA,NA,0,3,1,8,1
"4181",168302,3,3121245,10104948,"8600 RESEARCH BLVD SB",1,1,0,1,2,NA,NA,NA,NA,NA,1,3,1,12,1
"4182",168303,3,3121245,10104948,"8600 RESEARCH BLVD SB",1,0,0,0,0,NA,NA,NA,NA,NA,0,3,1,12,1
"4183",172184,3,3121245,10104948,"8600 RESEARCH BLVD SB",0,1,0,0,0,NA,NA,NA,NA,NA,1,3,1,12,1
"4184",172185,1,3121245,10104948,"8600 RESEARCH BLVD SB",0,1,0,0,0,NA,NA,NA,NA,NA,1,3,2,12,1
"4185",154981,3,3126305,10100689,"107 JENNIFER LN",0,1,0,1,4,2015-01-14,14,"Wed","Jan",2015,1,2,1,8,1
"4186",155001,0,3126305,10100689,"107 JENNIFER LN",0,1,0,1,1,2015-01-14,14,"Wed","Jan",2015,1,2,1,8,1
"4187",155002,1,3126305,10100689,"107 JENNIFER LN",0,1,0,1,2,2015-01-14,14,"Wed","Jan",2015,1,2,1,8,1
"4188",175369,2,3104781,10031064,"810 E SLAUGHTER LN",0,0,0,0,0,NA,NA,NA,NA,NA,1,5,1,9,1
"4189",145943,4,3115586,10070497,"408 E 6TH ST",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,1,10,1
"4190",156803,7,3116086,10033052,"7413 MARBLE RIDGE DR",0,0,0,0,0,2015-02-25,25,"Wed","Feb",2015,1,3,1,9,1
"4191",163681,3,3103672,10058133,"3603 SOUTHRIDGE DR",0,0,0,0,0,2015-07-20,20,"Mon","Jul",2015,1,3,6,7,1
"4192",170968,18,3115180,10070609,"302 E 6TH ST",0,1,0,1,0,2016-01-28,28,"Thu","Jan",2016,1,3,1,10,0
"4193",157822,0,3129293,10058727,"6324 CIRCULO DE AMISTAD",0,0,0,0,0,2015-03-24,24,"Tue","Mar",2015,0,2,1,11,1
"4194",157862,3,3129293,10058727,"6324 CIRCULO DE AMISTAD",0,0,0,0,0,2015-03-24,24,"Tue","Mar",2015,0,2,1,11,1
"4195",161567,3,3121534,10073059,"1900 E 12TH ST",0,1,0,1,2,NA,NA,NA,NA,NA,1,2,1,6,1
"4196",166282,0,3126232,10068754,"3100 CASTRO ST",0,1,0,0,0,2015-09-12,12,"Sat","Sep",2015,1,2,1,6,1
"4197",170664,13,3120958,10059176,"2508 E RIVERSIDE DR",0,1,0,0,0,2016-01-22,22,"Fri","Jan",2016,1,2,2,11,0
"4198",155641,17,3115174,10070417,"309 E 6TH ST",1,1,0,1,0,2015-01-30,30,"Fri","Jan",2015,1,5,1,10,1
"4199",160961,2,3108122,10054692,"3900 BLOCK S CONGRESS AVE",0,0,0,0,1,2015-05-27,27,"Wed","May",2015,1,5,1,7,1
"4200",175526,4,3123407,10079867,"3814 CHERRYWOOD RD",0,1,0,0,0,2016-08-28,28,"Sun","Aug",2016,1,5,6,6,1
"4201",177190,0,3129737,10107910,"605 MASTERSON PASS",0,1,0,0,0,NA,NA,NA,NA,NA,1,5,1,8,1
"4202",177191,4,3129737,10107910,"605 MASTERSON PASS",0,1,0,0,0,NA,NA,NA,NA,NA,1,5,1,8,1
"4203",170904,3,3115180,10070609,"302 E 6TH ST",0,0,0,1,0,2016-01-28,28,"Thu","Jan",2016,1,0,5,10,0
"4204",170905,3,3115180,10070609,"302 E 6TH ST",0,0,0,1,0,2016-01-28,28,"Thu","Jan",2016,1,0,5,10,0
"4205",150839,2,3129379,10108475,"10111 N LAMAR BLVD",0,1,0,0,0,2014-08-23,23,"Sat","Aug",2014,1,3,1,8,1
"4206",158029,2,3112500,10045896,"2214 PALMERA CV",0,1,0,0,0,2015-03-29,29,"Sun","Mar",2015,1,3,1,9,1
"4207",165170,0,3095852,10139534,"12425 MELLOW MEADOW DR",0,1,0,0,0,2015-08-22,22,"Sat","Aug",2015,1,3,1,3,1
"4208",148946,4,3130705,10104509,"9420 N IH 35 SVRD SB",0,1,0,1,1,2014-06-25,25,"Wed","Jun",2014,1,2,4,8,1
"4209",158462,1,3133479,10068047,"1060 GARDNER RD",0,1,0,1,1,NA,NA,NA,NA,NA,1,2,1,6,1
"4210",142994,2,3136049,10104655,"10105 WILLFIELD DR",0,0,0,0,0,2014-01-29,29,"Wed","Jan",2014,1,5,1,8,1
"4211",174908,1,3087202,10050192,"3431 W WILLIAM CANNON DR",0,1,0,0,0,2016-07-19,19,"Tue","Jul",2016,0,5,1,9,1
"4212",176009,9,3119538,10067323,"100 BLOCK CHALMERS AVE",0,1,0,0,0,2016-09-21,21,"Wed","Sep",2016,1,2,3,10,2
"4213",176026,8,3119538,10067323,"100 BLOCK CHALMERS AVE",1,1,0,0,0,2016-09-21,21,"Wed","Sep",2016,1,2,3,10,2
"4214",152769,1,3111526,10073901,"N LAMAR BLVD / W 12TH ST",0,0,0,0,0,2014-10-19,19,"Sun","Oct",2014,1,5,1,5,1
"4215",147184,5,3097212,10035631,"600 W SLAUGHTER LN",0,0,0,1,1,2014-05-16,16,"Fri","May",2014,1,3,1,9,1
"4216",143090,4,3131438,10109777,"108 W GRADY DR",1,0,0,0,0,NA,NA,NA,NA,NA,0,3,1,8,1
"4217",157223,1,3112028,10078625,"2502 LEON ST",1,1,0,0,0,NA,NA,NA,NA,NA,1,3,1,5,1
"4218",157224,0,3112028,10078625,"2502 LEON ST",0,1,0,0,0,NA,NA,NA,NA,NA,1,3,1,5,1
"4219",157225,3,3112028,10078625,"2502 LEON ST",0,1,0,0,0,NA,NA,NA,NA,NA,1,3,1,5,1
"4220",157226,1,3112028,10078625,"2502 LEON ST",0,1,0,1,0,NA,NA,NA,NA,NA,1,3,1,5,1
"4221",157227,12,3112028,10078625,"2502 LEON ST",0,1,0,0,0,NA,NA,NA,NA,NA,1,3,1,5,1
"4222",168445,6,3134623,10092808,"1901 E ANDERSON LN SVRD EB",0,0,0,0,0,2015-11-15,15,"Sun","Nov",2015,0,3,1,12,1
"4223",168446,3,3134623,10092808,"1901 E ANDERSON LN SVRD EB",0,0,0,0,0,2015-11-15,15,"Sun","Nov",2015,0,3,1,12,1
"4224",174253,5,3104250,10128762,"11700 BLOCK D K RANCH RD",0,1,0,1,0,NA,NA,NA,NA,NA,1,3,1,3,1
"4225",174287,5,3104250,10128762,"11700 BLOCK D K RANCH RD",0,1,0,0,0,NA,NA,NA,NA,NA,1,3,1,3,1
"4226",174819,3,3122275,10115629,"2300 W BRAKER LN",0,0,0,0,0,2016-07-14,14,"Thu","Jul",2016,1,3,1,8,1
"4227",174836,8,3122275,10115629,"2300 W BRAKER LN",0,0,0,0,0,2016-07-14,14,"Thu","Jul",2016,1,3,1,8,1
"4228",174855,3,3122275,10115629,"2300 W BRAKER LN",0,0,0,0,0,2016-07-14,14,"Thu","Jul",2016,1,3,1,8,1
"4229",174889,4,3122275,10115629,"2300 W BRAKER LN",0,0,0,0,0,2016-07-14,14,"Thu","Jul",2016,1,3,1,8,1
"4230",174925,0,3122275,10115629,"2300 W BRAKER LN",0,0,0,0,0,2016-07-14,14,"Thu","Jul",2016,1,3,1,8,0
"4231",156586,3,3109164,10126218,"11607 SIERRA NEVADA",0,1,0,1,1,2015-02-21,21,"Sat","Feb",2015,1,2,1,3,1
"4232",173280,1,3116795,10092335,"5515 WOODROW AVE",0,0,0,0,0,NA,NA,NA,NA,NA,0,2,1,12,1
"4233",173343,2,3116795,10092335,"5515 WOODROW AVE",0,0,0,0,0,NA,NA,NA,NA,NA,0,2,1,12,1
"4234",173425,1,3116795,10092335,"5515 WOODROW AVE",0,0,0,0,0,NA,NA,NA,NA,NA,0,2,1,12,1
"4235",173444,0,3116795,10092335,"5515 WOODROW AVE",0,0,0,0,0,NA,NA,NA,NA,NA,0,2,1,12,1
"4236",176077,0,3102177,10061914,"2800 S LAMAR BLVD",0,0,0,0,0,2016-09-28,28,"Wed","Sep",2016,1,5,1,7,1
"4237",176090,3,3102177,10061914,"2800 S LAMAR BLVD",0,0,0,0,0,2016-09-28,28,"Wed","Sep",2016,1,5,1,7,1
"4238",156882,3,3116086,10033052,"7413 MARBLE RIDGE DR",0,0,0,0,0,2015-02-25,25,"Wed","Feb",2015,1,3,1,9,1
"4239",163583,5,3103172,10033347,"333 E SLAUGHTER LN",1,1,0,0,0,2015-07-18,18,"Sat","Jul",2015,1,3,5,9,1
"4240",174433,9,3113125,10069731,"200 LAVACA ST",1,0,0,0,0,2016-06-18,18,"Sat","Jun",2016,0,3,5,10,0
"4241",147779,9,3127190,10124359,"12411 ALDERBROOK DR",0,1,0,0,0,2014-05-28,28,"Wed","May",2014,0,2,1,3,1
"4242",148379,1,3098229,10050842,"1800 W STASSNEY LN",0,0,0,0,0,2014-06-10,10,"Tue","Jun",2014,1,2,1,7,1
"4243",148380,1,3098229,10050842,"1800 W STASSNEY LN",0,0,0,0,0,2014-06-10,10,"Tue","Jun",2014,1,2,1,7,1
"4244",176652,0,3097764,10139701,"HYMEADOW DR / POND WOODS RD",1,1,0,1,5,NA,NA,NA,NA,NA,1,2,4,3,1
"4245",173702,2,3126360,10105229,"1000 LITTLE ELM PARK",0,1,0,0,1,2016-04-28,28,"Thu","Apr",2016,1,2,1,8,1
"4246",173728,1,3126360,10105229,"1000 LITTLE ELM PARK",0,0,0,0,0,2016-04-28,28,"Thu","Apr",2016,1,2,1,8,1
"4247",176657,4,3097764,10139701,"HYMEADOW DR / POND WOODS RD",1,1,0,0,0,NA,NA,NA,NA,NA,1,2,4,3,1
"4248",151119,8,3115657,10069693,"500 E 4TH ST",0,0,0,0,0,2014-08-28,28,"Thu","Aug",2014,1,5,1,10,1
"4249",146710,0,3123266,10106651,"9008 HUNTERS TRCE",1,0,0,0,0,NA,NA,NA,NA,NA,1,5,1,8,0
"4250",146709,5,3123266,10106651,"9008 HUNTERS TRCE",0,0,0,0,0,NA,NA,NA,NA,NA,1,5,1,8,1
"4251",151061,4,3115657,10069693,"500 E 4TH ST",0,0,0,0,0,2014-08-28,28,"Thu","Aug",2014,1,5,1,10,1
"4252",146869,1,3123266,10106651,"9008 HUNTERS TRCE",0,0,0,0,0,NA,NA,NA,NA,NA,1,5,1,8,1
"4253",160974,1,3138045,10112345,"11655 RIVER OAKS TRL",0,0,0,0,0,2015-05-26,26,"Tue","May",2015,1,5,1,8,1
"4254",164321,0,3110405,10055074,"3432 WILLOWRUN DR",1,1,0,0,0,NA,NA,NA,NA,NA,1,5,1,7,1
"4255",167523,10,3115070,10070567,"600 SAN JACINTO BLVD",1,0,0,0,0,2015-10-17,17,"Sat","Oct",2015,1,5,5,10,1
"4256",176169,9,3106393,10070460,"2100 BARTON SPRINGS RD",0,1,0,0,0,NA,NA,NA,NA,NA,1,5,1,7,0
"4257",176667,10,3114870,10070809,"605 BRAZOS ST",0,0,0,0,0,NA,NA,NA,NA,NA,0,5,2,10,0
"4258",176668,8,3114870,10070809,"605 BRAZOS ST",0,0,0,0,0,NA,NA,NA,NA,NA,0,5,5,10,0
"4259",177337,4,3096842,10057285,"4477 S LAMAR BLVD SVRD NB",0,0,0,0,0,2016-12-17,17,"Sat","Dec",2016,1,0,1,7,1
"4260",149099,6,3115491,10070521,"400 E 6TH ST",0,0,0,0,0,2014-06-29,29,"Sun","Jun",2014,1,5,2,10,1
"4261",154539,5,3122898,10101405,"8001 RESEARCH BLVD NB",0,1,0,0,0,2014-12-29,29,"Mon","Dec",2014,0,5,1,8,1
"4262",144490,6,3113120,10066752,"S CONGRESS AVE / W RIVERSIDE DR",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,4,7,2
"4263",150959,6,3102468,10048766,"5600 S 1ST ST",0,0,0,0,0,2014-08-22,22,"Fri","Aug",2014,1,3,1,9,1
"4264",146247,1,3103579,10057961,"3600 SOUTHRIDGE DR",0,0,0,0,0,2014-04-18,18,"Fri","Apr",2014,1,3,1,7,1
"4265",158030,3,3126802,10054470,"2201 MONTOPOLIS DR",0,1,0,1,2,2015-03-27,27,"Fri","Mar",2015,1,2,4,11,1
"4266",163522,2,3124745,10102050,"8403 MARTIN CT",0,0,0,1,0,2015-07-15,15,"Wed","Jul",2015,0,2,1,8,1
"4267",169455,3,3115155,10070604,"300 E 6TH ST",0,1,0,0,0,2015-12-15,15,"Tue","Dec",2015,1,2,5,10,1
"4268",157431,2,3115491,10070521,"400 BLOCK E 6TH ST",0,1,0,0,0,2015-03-15,15,"Sun","Mar",2015,0,5,5,10,1
"4269",157522,8,3115491,10070521,"400 BLOCK E 6TH ST",0,1,0,0,0,2015-03-15,15,"Sun","Mar",2015,0,5,5,10,1
"4270",177192,2,3129737,10107910,"605 MASTERSON PASS",0,1,0,0,0,NA,NA,NA,NA,NA,1,5,1,8,1
"4271",174904,0,3126978,10099609,"306 E POWELL LN",1,1,0,0,0,2016-07-18,18,"Mon","Jul",2016,0,3,1,8,0
"4272",176844,5,3128594,10060797,"6017 ATWOOD ST",0,1,0,1,1,2016-11-11,11,"Fri","Nov",2016,1,3,2,11,1
"4273",158444,12,3133479,10068047,"1060 GARDNER RD",0,1,0,0,0,NA,NA,NA,NA,NA,1,2,1,6,1
"4274",153706,5,3116129,10103898,"2700 W ANDERSON LN",0,1,0,0,0,2014-11-22,22,"Sat","Nov",2014,1,5,1,5,1
"4275",168786,3,3099006,10066871,"1781 SPYGLASS DR",0,1,0,0,0,2015-11-25,25,"Wed","Nov",2015,0,5,1,7,1
"4276",176429,5,3128276,10057617,"MONTOPOLIS DR / PORTER ST",0,1,0,1,0,2016-10-19,19,"Wed","Oct",2016,1,3,2,11,1
"4277",174631,3,3127035,10106224,"1000 W RUNDBERG LN",0,1,0,0,0,2016-06-29,29,"Wed","Jun",2016,1,3,4,8,1
"4278",174684,3,3127035,10106224,"1000 W RUNDBERG LN",0,1,0,0,0,2016-06-29,29,"Wed","Jun",2016,1,3,4,8,1
"4279",176617,2,3097764,10139701,"HYMEADOW DR / POND WOODS RD",0,0,0,0,0,NA,NA,NA,NA,NA,1,2,4,3,1
"4280",161903,3,3102531,10035055,"8515 S IH 35 SVRD NB",0,0,0,0,0,2015-06-16,16,"Tue","Jun",2015,0,3,1,9,1
"4281",175685,9,3111851,10044431,"2307 PEACH CT",0,1,0,0,0,NA,NA,NA,NA,NA,0,3,1,9,0
"4282",165147,3,3113907,10059041,"1100 E OLTORF ST",1,1,0,0,0,2015-08-21,21,"Fri","Aug",2015,1,1,1,11,1
"4283",165161,2,3113907,10059041,"1100 E OLTORF ST",0,1,0,0,0,2015-08-21,21,"Fri","Aug",2015,1,1,1,11,1
"4284",165181,3,3113907,10059041,"1100 E OLTORF ST",0,1,0,0,0,2015-08-21,21,"Fri","Aug",2015,1,1,1,11,1
"4285",153946,2,3139623,10084179,"6518 ED BLUESTEIN BLVD SB",0,0,0,0,0,NA,NA,NA,NA,NA,1,2,1,6,1
"4286",155003,2,3126305,10100689,"107 JENNIFER LN",0,1,0,0,0,2015-01-14,14,"Wed","Jan",2015,1,2,1,8,1
"4287",176081,2,3131826,10106172,"10000 N IH 35 SVRD SB",0,0,0,0,0,NA,NA,NA,NA,NA,1,2,1,8,1
"4288",176082,2,3131826,10106172,"10000 N IH 35 SVRD SB",0,0,0,0,0,NA,NA,NA,NA,NA,1,2,1,8,1
"4289",177357,7,3097764,10139701,"HYMEADOW DR / POND WOODS RD",0,0,0,0,0,NA,NA,NA,NA,NA,1,2,4,3,1
"4290",160864,4,3138045,10112345,"11655 RIVER OAKS TRL",1,0,0,0,0,2015-05-26,26,"Tue","May",2015,1,5,1,8,1
"4291",174886,4,3087202,10050192,"3431 W WILLIAM CANNON DR",0,0,0,0,0,2016-07-19,19,"Tue","Jul",2016,0,5,1,9,1
"4292",176011,9,3115491,10070521,"400 BLOCK E 6TH ST",1,1,0,0,0,2016-09-19,19,"Mon","Sep",2016,1,5,2,10,0
"4293",172245,4,3109435,10073476,"808 WINFLO DR",0,1,0,1,1,NA,NA,NA,NA,NA,1,5,1,5,1
"4294",153476,1,3122189,10058144,"4700 E RIVERSIDE DR",0,0,0,0,0,2014-11-13,13,"Thu","Nov",2014,1,2,1,11,1
"4295",143451,21,3113907,10059041,"1100 E OLTORF ST",1,0,0,0,0,NA,NA,NA,NA,NA,0,3,1,11,1
"4296",166607,1,3123925,10059981,"1300 CROSSING PL",0,0,0,0,0,2015-09-19,19,"Sat","Sep",2015,1,0,1,11,1
"4297",142989,11,3136049,10104655,"10105 WILLFIELD DR",0,0,0,0,0,2014-01-29,29,"Wed","Jan",2014,1,5,1,8,1
"4298",161736,4,NA,NA,"3154 E SH 71 EB",0,0,0,0,0,2015-06-15,15,"Mon","Jun",2015,1,5,1,0,1
"4299",172338,2,3115154,10070604,"300 BLOCK E 6TH ST",0,0,0,0,0,2016-03-13,13,"Sun","Mar",2016,1,5,5,10,1
"4300",172361,2,3115154,10070604,"300 BLOCK E 6TH ST",1,0,0,0,0,2016-03-13,13,"Sun","Mar",2016,1,5,5,10,0
"4301",160865,0,3127362,10092588,"6903 BETHUNE AVE",1,0,0,0,0,2015-05-26,26,"Tue","May",2015,1,3,1,12,1
"4302",160964,0,3127362,10092588,"6903 BETHUNE AVE",0,1,0,0,0,2015-05-26,26,"Tue","May",2015,1,3,1,12,1
"4303",162563,2,3116165,10048034,"4509 E ST ELMO RD",0,1,0,0,0,2015-06-29,29,"Mon","Jun",2015,1,3,1,9,1
"4304",176934,1,3123813,10071170,"1031 NILE ST",0,1,0,0,0,2016-11-20,20,"Sun","Nov",2016,0,3,1,6,1
"4305",167712,1,3104782,10031065,"810 E SLAUGHTER LN",0,0,0,0,0,2015-10-26,26,"Mon","Oct",2015,1,2,1,9,1
"4306",167783,1,3104782,10031065,"810 E SLAUGHTER LN",0,0,0,0,0,2015-10-26,26,"Mon","Oct",2015,1,2,1,9,1
"4307",167784,1,3104782,10031065,"810 E SLAUGHTER LN",0,0,0,0,0,2015-10-26,26,"Mon","Oct",2015,1,2,1,9,1
"4308",167785,4,3104782,10031065,"810 E SLAUGHTER LN",0,0,0,0,0,2015-10-26,26,"Mon","Oct",2015,1,2,1,9,1
"4309",167786,3,3104782,10031065,"810 E SLAUGHTER LN",0,0,0,0,0,2015-10-26,26,"Mon","Oct",2015,1,2,1,9,1
"4310",167787,1,3104782,10031065,"810 E SLAUGHTER LN",0,0,0,0,0,2015-10-26,26,"Mon","Oct",2015,1,2,1,9,1
"4311",146465,0,3117344,10103739,"8000 BURNET RD",0,1,0,0,0,2014-04-26,26,"Sat","Apr",2014,1,3,4,5,0
"4312",156322,2,3112552,10114995,"9900 BLOCK RESEARCH BLVD NB",0,1,0,0,0,2015-02-15,15,"Sun","Feb",2015,1,3,4,3,1
"4313",168782,5,3125688,10087500,"5425 N IH 35 SVRD NB",0,1,0,1,1,2015-11-20,20,"Fri","Nov",2015,1,3,5,12,1
"4314",177322,10,3095905,10052392,"2309 CHASEWYCH DR",0,1,0,0,0,2016-12-16,16,"Fri","Dec",2016,0,3,1,7,1
"4315",177364,2,3095905,10052392,"2309 CHASEWYCH DR",1,1,0,0,0,2016-12-16,16,"Fri","Dec",2016,0,3,1,7,1
"4316",170910,2,3141933,10112339,"12041 DESSAU RD",0,0,0,0,0,2016-01-30,30,"Sat","Jan",2016,0,2,1,8,1
"4317",159682,0,3109049,10068297,"1418 BARTON SPRINGS RD",0,1,0,0,0,2015-04-30,30,"Thu","Apr",2015,1,5,1,7,1
"4318",159723,14,3109049,10068297,"1418 BARTON SPRINGS RD",0,1,0,1,0,2015-04-30,30,"Thu","Apr",2015,1,5,1,7,1
"4319",173872,2,3117599,10067854,"E CESAR CHAVEZ ST / WALLER ST",1,0,0,0,0,2016-05-10,10,"Tue","May",2016,0,5,1,10,0
"4320",173945,2,3117599,10067854,"E CESAR CHAVEZ ST / WALLER ST",0,0,0,0,0,2016-05-10,10,"Tue","May",2016,0,5,1,10,0
"4321",144112,16,3115110,10070699,"600 BLOCK SAN JACINTO BLVD",0,0,0,0,0,2014-02-22,22,"Sat","Feb",2014,1,3,5,10,1
"4322",148542,1,3135499,10121166,"500 CANYON RIDGE DR",0,1,0,0,0,2014-06-14,14,"Sat","Jun",2014,0,3,1,8,1
"4323",170612,13,3115936,10070174,"517 E 6TH ST",0,0,0,0,0,2016-01-23,23,"Sat","Jan",2016,1,3,1,10,0
